Time/s,ABS III_Q_flow_sph/kW,ABS III_Q_flow_dhw/kW,ABS III_Q_flow_tot/kW,ABS II_Q_flow_sph/kW,ABS II_Q_flow_dhw/kW,ABS II_Q_flow_tot/kW,ABS I_Q_flow_sph/kW,ABS I_Q_flow_dhw/kW,ABS I_Q_flow_tot/kW
12416400,0,296.812292867032,296.812292867032,74.9495252090987,34.8769591659013,109.826484375,12.0369822382926,14.6689458697351,26.7059281080277
12420000,0,146.984258838588,146.984258838588,50.9976052481737,21.0119728768263,72.009578125,6.99837140738964,10.279254599683,17.2776260070726
12423600,0,226.472285292161,226.472285292161,92.3997381360514,26.5374649889486,118.937203125,11.9682497158646,14.261153078845,26.2294027947096
12427200,153.659770860972,294.360932449823,448.020703310795,97.8380021657012,49.0213103342988,146.8593125,25.3180329501628,29.7009793525356,55.0190123026984
12430800,200.347980977451,287.538688456359,487.88666943381,88.1184643100572,50.4318013149428,138.550265625,39.0450418591499,33.6460076651279,72.6910495242778
12434400,285.084333418044,83.7277794681691,368.812112886214,111.617285113266,21.4512148867337,133.0685,73.3761263657361,15.3273957425827,88.7035221083188
12438000,393.441963506921,29.5396086793499,422.981572186271,155.601416812468,8.84264568753226,164.4440625,122.699395179748,7.539657004245,130.239052183993
12441600,457.974082458854,27.1150811099999,485.089163568854,196.198858885154,8.86314111484609,205.062,170.913239479064,7.337655,178.250894479064
12445200,503.676394043855,7.43865057,511.115044613855,233.354376755751,2.27454511924905,235.628921875,212.480118513107,2.012985,214.493103513107
12448800,550.373159052952,1.223777997,551.596937049952,249.985886658105,0.407394591895439,250.39328125,239.489323854446,0.3311685,239.820492354446
12452400,584.3640341864,1.991638701,586.355672887401,241.146592141687,0.633001608312494,241.77959375,234.976748228073,0.5389605,235.515708728073
12456000,629.691283285593,5.15927387635834,634.850557161951,242.856930727515,1.56747552248514,244.42440625,234.441048622131,1.2142845,235.655333122131
12459600,671.338973013522,20.7050843166435,692.044057330165,415.912848432021,1.76452656797919,417.677375,237.60788822174,0.805194,238.41308222174
12463200,650.205927838809,302.498852304773,952.704780143582,425.992424180845,20.5289820691546,446.52140625,243.840439081192,3.21558927937322,247.056028360565
12466800,386.441996657314,521.074890911248,907.516887568562,281.621896314232,64.2161349357683,345.83803125,177.941726922988,36.16428994593,214.106016868918
12470400,217.856382023045,395.145206340157,613.001588363202,214.889804598128,45.1308985268721,260.020703125,105.29040133953,20.3519137564616,125.642315095992
12474000,145.238789252887,269.870364292679,415.109153545566,135.701548781094,33.6325137189064,169.3340625,67.0154930613934,12.7365887749802,79.7520818363736
12477600,120.491752280313,140.082049686983,260.573801967296,100.062442076391,21.4402844861092,121.5027265625,38.8314381837844,13.2282290728635,52.0596672566479
12481200,100.27346967086,299.643537528975,399.917007199835,83.0179150086282,46.5193506163718,129.537265625,21.0498195886611,25.3633840413443,46.4132036300054
12484800,0,399.419258434186,399.419258434186,84.1609142409593,50.5231482590408,134.6840625,15.4752581715583,24.7180472987746,40.1933054703329
12488400,0,372.844085038894,372.844085038894,64.0286141053807,54.0806593321193,118.1092734375,8.18929663673043,22.7358094368471,30.9251060735775
12492000,0,277.232363273529,277.232363273529,55.7343577986865,35.2409234513135,90.97528125,1.44734907150268,17.726592091865,19.1739411633677
12495600,0,246.327460069184,246.327460069184,45.4972135198207,34.5643333551793,80.061546875,0,13.7411055790107,13.7411055790107
12499200,0,172.252112930258,172.252112930258,44.6141883857382,23.6109444267618,68.2251328125,0.0109212854877114,9.976633379275,9.98755466476271
12502800,0,196.882007617558,196.882007617558,43.217778715589,23.001650971911,66.2194296875,0,9.30868930247842,9.30868930247842
12506400,0,455.328950750334,455.328950750334,75.7698619438881,45.0898411811119,120.859703125,0,23.0602746689417,23.0602746689417
12510000,59.6154352356113,262.899021421143,322.514456656754,45.2445622499121,36.5702658750879,81.814828125,1.1545908153057,16.5508292054096,17.7054200207153
12513600,108.90798346322,438.834546860497,547.742530323717,81.3032179584703,52.3389695415297,133.6421875,3.9949328303337,32.7631049011048,36.7580377314385
12517200,141.274595534975,226.006985062387,367.281580597362,45.9848145122942,50.4118339252059,96.3966484375,9.5642864704132,33.14509875153,42.7093852219432
12520800,191.787661293841,80.11195568829,271.899616982131,77.7783591896292,18.7894533103708,96.5678125,31.6786560416221,15.308372642235,46.9870286838571
12524400,247.508077000979,29.5636043263499,277.071681327329,94.7503730964254,9.48702534107459,104.2373984375,59.4126526117324,7.546150504245,66.9588031159774
12528000,283.93405480271,27.211063698,311.14511850071,102.843780495632,8.92185231686823,111.7656328125,73.8773291110992,7.363629,81.2409581110992
12531600,330.844622991717,7.43865057,338.283273561717,111.123241983194,2.30443770430609,113.4276796875,83.9036555290222,2.012985,85.9166405290222
12535200,378.969467340411,1.223777997,380.193245337411,110.137665564055,0.395100060944561,110.532765625,87.1377376317977,0.3311685,87.4689061317977
12538800,406.970750031398,1.991638701,408.962388732398,113.095312640977,0.628999859022601,113.7243125,89.9628854990005,0.5389605,90.5018459990005
12542400,440.756237375895,54.9958472566245,495.75208463252,122.647871708424,5.03512047907623,127.6829921875,97.3977733850479,1.49819052991568,98.8959639149636
12546000,483.63551723267,97.0093367547934,580.644853987463,299.388183602037,9.6862226479634,309.07440625,108.904622266069,1.67639258974704,110.581014855816
12549600,473.160333744705,190.974757560007,664.135091304712,289.498781658192,12.6213120918079,302.12009375,121.405489444732,1.9464788920861,123.351968336818
12553200,290.80943043695,522.552625005384,813.362055442334,187.300131005065,71.766540869935,259.066671875,87.1851643323898,40.564372761827,127.749537094217
12556800,175.074030966852,478.212866381677,653.286897348529,145.383234188113,51.6600783118867,197.0433125,51.4643925726413,18.0693318371012,69.5337244097425
12560400,117.439924813329,341.149732088453,458.589656901782,84.7271054036308,37.4276602213692,122.154765625,28.9396263957023,10.5625596367937,39.502186032496
12564000,81.7528001354021,151.344040063581,233.096840198983,55.0377592366995,24.8310532633005,79.8688125,15.4513003081083,13.2264794366285,28.6777797447368
12567600,53.6249071179002,330.683163637347,384.308070755247,48.3057034380843,48.6626324994157,96.9683359375,5.50104908645152,27.3550962726608,32.8561453591123
12571200,0,347.373715792357,347.373715792357,47.8978676689205,45.6788354560795,93.576703125,0,24.3205861551642,24.3205861551642
12574800,0,321.004490351335,321.004490351335,44.8171713445078,47.7393833429922,92.5565546875,0,22.224495327885,22.224495327885
12578400,0,314.070811981398,314.070811981398,49.8919556173658,38.4300365701342,88.3219921875,0,18.0430565184419,18.0430565184419
12582000,0,213.544972199852,213.544972199852,44.3678295154207,24.6933814220792,69.0612109375,0,12.2145971248743,12.2145971248743
12585600,0,193.368405462652,193.368405462652,42.3898312505101,23.7971218744899,66.186953125,0,11.5242594460007,11.5242594460007
12589200,0,157.362424458633,157.362424458633,34.7773116695602,20.3307820804398,55.10809375,0,9.31966466377607,9.31966466377607
12592800,0,109.832822020719,109.832822020719,31.3488178935407,17.1002367939593,48.4490546875,0,9.34970336053999,9.34970336053999
12596400,67.2375223795487,226.29637761397,293.533899993519,44.6674572064895,28.6117146685105,73.279171875,0,15.5492656967945,15.5492656967945
12600000,113.006592093858,355.966540557809,468.973132651667,52.870017784947,49.623013465053,102.49303125,0,29.8595407362179,29.8595407362179
12603600,166.2911418989,304.89878055807,471.18992245697,44.0417349342563,51.6618431907437,95.703578125,0,36.5050736688082,36.5050736688082
12607200,211.102039547337,81.1121883794291,292.214227926766,27.0883445145031,18.9673273604969,46.055671875,0,15.343834369765,15.343834369765
12610800,277.2147026588,29.5636043263499,306.77830698515,25.0542812868027,9.33539449444728,34.38967578125,0,7.546150504245,7.546150504245
12614400,330.906334153811,27.3070462859999,358.213380439811,28.1843153852088,8.51438383354122,36.69869921875,0.114002794027328,7.389603,7.50360579402733
12618000,360.428484264154,7.43865057,367.867134834154,31.74009010173,2.41653489826997,34.156625,0.961146354675292,2.012985,2.97413135467529
12621600,481.319602748154,1.247773644,482.567376392154,43.1301244965925,0.39908644090752,43.5292109375,5.50396502017974,0.337662,5.84162702017974
12625200,526.018863704332,1.991638701,528.010502405332,55.4057613927527,0.639004232247334,56.044765625,14.5044016316533,0.5389605,15.0433621316533
12628800,565.426931037117,56.9265915729966,622.353522610114,75.6120008284765,4.41738198402347,80.0293828125,30.3295220732688,1.59767245814126,31.9271945314101
12632400,612.866719020739,191.043213281586,803.909932302325,212.456018400156,14.2308565998435,226.686875,52.810341656208,2.54759117949408,55.3579328357021
12636000,638.21934772249,266.268086428584,904.487434151074,222.250094418356,23.464671206644,245.714765625,70.0771296024322,1.59119889885795,71.6683285012901
12639600,409.349119679345,479.727419459412,889.076539138757,104.781466577719,71.5628459222805,176.3443125,44.3447429537773,36.7876146478865,81.1323576016638
12643200,231.136685077673,252.700364600533,483.837049678206,66.5404741432059,34.8671821067941,101.40765625,22.3834682703018,16.3080033059227,38.6914715762245
12646800,138.601424055562,127.400289870916,266.001713926478,41.9503315178857,20.8669028571143,62.817234375,10.3839257955551,11.0949846859092,21.4789104814643
12650400,101.81695953458,57.3971155777902,159.21407511237,22.1497167049443,15.7682832950557,37.918,2.0118248462677,12.6230943672749,14.6349192135426
12654000,68.0457097200782,225.922746388459,293.968456108537,27.4978963661973,40.8233380088027,68.321234375,0,25.6517436254874,25.6517436254874
12657600,62.6044243450694,265.861412424273,328.465836769342,33.1443182175451,37.0399552199549,70.1842734375,0,24.0504991436251,24.0504991436251
12661200,47.6369826362193,141.384794004762,189.021776640981,22.4323274119047,29.4202350880953,51.8525625,0,22.3714447290778,22.3714447290778
12664800,38.7927975415717,109.575846180083,148.368643721655,19.8855535139704,25.2069933610296,45.092546875,0,17.74432295563,17.74432295563
12668400,34.817745565971,122.58062590983,157.398371475801,24.2339511771447,21.5541581978553,45.788109375,0,13.7600810340707,13.7600810340707
12672000,30.6255877523823,79.3960917331632,110.021679485546,21.576067737217,15.462822887783,37.038890625,0,10.2225596637534,10.2225596637534
12675600,50.9171272819587,106.39597103886,157.313098320819,25.6649749122134,16.9846227440366,42.64959765625,0,9.51167628631013,9.51167628631013
12679200,65.0893798324097,122.517991134406,187.607370966816,26.5911208557275,19.9034885192725,46.494609375,0,11.657945246651,11.657945246651
12682800,183.724750530816,79.5353413338684,263.260091864684,22.8565261413044,17.8559426086956,40.71246875,0,14.2595894221443,14.2595894221443
12686400,300.113286715673,145.753930869385,445.867217585058,21.8781073731781,37.1275098143219,59.0056171875,0,29.4373886595505,29.4373886595505
12690000,381.562332131308,230.208153031969,611.770485163277,30.2708849227969,48.1063494522031,78.377234375,0,36.642030297531,36.642030297531
12693600,468.18473023107,68.0579067916505,536.24263702272,21.7390691412553,19.7224621087447,41.46153125,0,15.36805873353,15.36805873353
12697200,533.158495083331,28.3201620501,561.478657133431,24.2826944970474,8.78710237795258,33.069796875,0,7.55738786801,7.55738786801
12700800,582.140942808839,27.4270245209999,609.567967329839,25.4023483201869,8.60690167981306,34.00925,0,7.4220705,7.4220705
12704400,624.989269875664,7.46264621699999,632.451916092664,26.7889578553,2.50679995719996,29.2957578125,0,2.0194785,2.0194785
12708000,678.93375355805,1.247773644,680.18152720205,27.5350231560601,0.392818640814916,27.927841796875,0,0.337662,0.337662
12711600,712.37432884484,1.991638701,714.36596754584,34.0049424218723,0.626998984377654,34.63194140625,0.163211140577914,0.5389605,0.702171640577914
12715200,745.670888805446,27.8756893397467,773.546578145193,48.5356092848441,3.39875790265585,51.9343671875,3.51154711982235,1.35299076495784,4.86453788478019
12718800,780.337967637958,5.21575318586114,785.553720823819,128.896838613807,1.07856763619335,129.97540625,14.2176056653261,0.805194,15.0227996653261
12722400,797.84839090648,401.474583659038,1199.32297456552,191.961545860956,28.4359853890437,220.39753125,29.7873255014419,8.97371111213547,38.7610366135774
12726000,548.510346011996,466.647633544142,1015.15797955614,89.7203337616223,62.7885881133777,152.508921875,22.5115019828081,35.4695790877257,57.9810810705338
12729600,363.951662740074,403.840645771279,767.792308511353,70.9795914327788,49.9130960672212,120.8926875,12.943204075098,15.6976515044214,28.6408555795194
12733200,231.524888991956,191.017597422617,422.542486414573,65.6714404761378,22.1891845238622,87.860625,12.9350960254669,10.5033479240146,23.4384439494815
12736800,178.366444007897,127.934511390276,306.300955398173,50.7560156254088,22.8781718745912,73.6341875,12.8400590419769,13.0690134080551,25.909072450032
12740400,136.795090535263,211.67710105175,348.472191587013,45.5401867800256,41.5629382199744,87.103125,11.0908687412738,24.8351631083877,35.9260318496615
12744000,155.379059596169,308.368587181208,463.747646777377,53.5011929030072,42.0436039719928,95.544796875,7.269615650177,23.6093239666099,30.8789396167869
12747600,131.871793441136,410.497228685576,542.369022126712,70.1403630408084,42.5986916466916,112.7390546875,1.55554816126823,23.4045860846132,24.9601342458814
12751200,107.75881244016,326.504614314799,434.263426754959,55.5588560119698,34.5749877380302,90.13384375,0,18.8985615379563,18.8985615379563
12754800,111.138541986542,225.376778196902,336.515320183444,43.4251696059877,23.9595257065123,67.3846953125,0,12.2154491948749,12.2154491948749
12758400,135.37590398052,185.802477150538,321.178381131058,40.1360066159567,19.1850402590434,59.321046875,0,9.982621834335,9.982621834335
12762000,131.415539153542,238.4686459613,369.884185114842,35.6818104946554,29.3209551303446,65.002765625,0,11.1620121259981,11.1620121259981
12765600,165.74936143992,208.119910710213,373.869272150133,34.8364795895467,28.8194188479533,63.6558984375,0,12.9597688754235,12.9597688754235
12769200,329.849322609209,246.482634213674,576.331956822883,39.4962902470597,32.9281706904403,72.4244609375,0,16.110899667014,16.110899667014
12772800,494.748964920887,262.532693365502,757.281658286389,45.4814811001856,45.7023860873144,91.1838671875,0.287040669820271,29.32017586756,29.6072165373803
12776400,563.102633964728,226.61190925628,789.714543221008,51.8111772274181,44.9146196475819,96.725796875,4.4873023033142,33.1925850344678,37.679887337782
12780000,627.634106630033,80.7806725843199,708.414779214353,81.5954847539376,19.4557027460624,101.0511875,27.9711324572563,15.40352046106,43.3746529183163
12783600,664.83098277182,29.68390504488,694.5148878167,104.22259396247,8.63024197503024,112.8528359375,58.441015958786,7.56388136801,66.004897326796
12787200,727.422411313404,27.523007109,754.945418422404,126.51575797789,8.55407014711028,135.069828125,84.5533971786499,7.4480445,92.0014416786499
12790800,771.941014394759,7.46264621699999,779.403660611759,156.678082427363,2.48430819763689,159.162390625,114.976380348205,2.0194785,116.995858848205
12794400,797.487841126505,1.247773644,798.735614770505,179.955810513963,0.407861361037165,180.363671875,145.153116226196,0.337662,145.490778226196
12798000,823.97929468095,1.967643054,825.94693773495,197.170931041139,0.611537708860543,197.78246875,168.316006183624,0.532467,168.848473183624
12801600,777.058059590197,10.8592008105644,787.917260400761,206.215854007931,1.72623974206932,207.94209375,180.783294439315,1.207791,181.991085439315
12805200,647.717021682713,252.134824558126,899.85184624084,391.207010924137,24.3568953258626,415.56390625,193.624913454055,3.08916590259319,196.714079356648
12808800,582.260604739262,173.190067115285,755.450671854547,397.188937093041,11.3627816569591,408.55171875,207.411094665527,2.67276438329736,210.083859048824
12812400,373.144096111602,620.35503013649,993.499126248092,255.329034966202,66.5872462837979,321.91628125,151.224999189376,33.4430661504173,184.668065339793
12816000,239.893808582355,268.204327815982,508.098136398337,147.371804009936,35.0331178650643,182.404921875,81.0774344801902,18.1571579651431,99.2345924453333
12819600,189.671098530514,177.8676332437,367.538731774214,101.300122761939,19.8106038005607,121.1107265625,47.0274097993969,10.8382160420403,57.8656258414372
12823200,165.273517288597,95.7857372726603,261.059254561258,79.6230888566528,18.5718173933472,98.19490625,32.4977704286575,12.61485123104,45.1126216596975
12826800,140.610688793899,239.27139684847,379.882085642369,78.9148332394428,37.4737683230572,116.3886015625,23.823017001152,25.0830770630747,48.9060940642267
12830400,124.634582947659,270.967439105738,395.602022053396,69.823453363464,44.053140386536,113.87659375,18.4798853993415,23.611073602845,42.0909590021865
12834000,112.64854029596,401.532830847821,514.181371143781,68.6465536191147,53.8043213808853,122.450875,10.9696983434259,22.4784443725233,33.4481427159492
12837600,115.826206307901,385.062259001123,500.888465309024,73.917126148441,36.821178539059,110.7383046875,3.40750241279602,18.6526473096602,22.0601497224562
12841200,102.119540727238,254.94347159057,357.063012317808,53.4626653245015,24.2022956129985,77.6649609375,0,12.5153364523206,12.5153364523206
12844800,100.958205471572,210.833335005729,311.791540477301,38.8931306639433,28.2390412110567,67.132171875,0,10.2840618465417,10.2840618465417
12848400,91.5648982628259,164.603589610357,256.168487873183,38.0613633129294,22.7652538745706,60.8266171875,0,9.28784194780256,9.28784194780256
12852000,81.8256871627861,237.889093010757,319.714780173543,47.4247157771446,31.0446201603554,78.4693359375,0,15.0868041660891,15.0868041660891
12855600,177.572160149946,266.873683742548,444.445843892494,49.0033096484989,31.2877841015011,80.29109375,0,16.4563442764559,16.4563442764559
12859200,287.454014345933,285.441945240904,572.895959586837,50.3758644363515,46.7082293136485,97.08409375,0.267178475856781,29.8072656127571,30.0744440886139
12862800,330.184559264349,227.226234308278,557.410793572627,43.2733414398986,48.6961898101014,91.96953125,2.09844350814819,33.1955792619977,35.2940227701459
12866400,377.91829193733,81.2825315222796,459.200823459609,58.5468922471553,19.6953811903447,78.2422734375,8.4943825667724,15.43248868859,23.9268712553624
12870000,420.856808054143,29.68390504488,450.540713099023,73.8355627124698,8.63024197503024,82.4658046875,24.9472506344318,7.56388136801,32.5111320024418
12873600,465.095720744493,27.6189896969999,492.714710441493,90.2457491328834,8.5284071171166,98.77415625,42.1332392096519,7.4740185,49.6072577096519
12877200,499.351608087995,7.486641864,506.838249951995,101.097040693888,2.43964680611187,103.5366875,55.8351317644119,2.025972,57.8611037644119
12880800,529.3906839948,1.271769291,530.6624532858,113.808378152076,0.411871847923557,114.22025,69.6819717884063,0.3441555,70.0261272884063
12884400,555.281889335711,1.967643054,557.249532389711,123.907226479589,0.625375082911138,124.5326015625,82.7904529571533,0.532467,83.3229199571533
12888000,579.154884664605,37.4269453697419,616.581830034346,135.38235417357,3.78442707643032,139.16678125,94.7723729610443,1.40273172907063,96.1751046901149
12891600,608.367913101952,15.7914768121289,624.159389914081,245.125725637044,2.13218061295616,247.25790625,107.043621063232,0.8116875,107.855308563232
12895200,629.998139753639,419.394140588501,1049.39228034214,310.365284145493,28.7168408545069,339.082125,118.790608882904,8.33431530233407,127.124924185238
12898800,459.255508958106,297.511355264143,756.766864222249,153.173817512142,45.276526237858,198.45034375,81.962005496025,31.7316841857308,113.693689681756
12902400,341.463761366503,275.952143165017,617.41590453152,109.076175723786,31.6366992762137,140.712875,42.2708294130861,17.0139001215208,59.2847295346069
12906000,267.846061709885,317.241696593819,585.087758303704,82.2110395290289,37.0298042209711,119.24084375,22.9635095000266,14.0623554880053,37.0258649880319
12909600,240.451572026112,329.080649200036,569.532221226148,77.0136602939398,34.3412537685602,111.3549140625,15.5491076409816,14.8656998464014,30.414807487383
12913200,256.617811267373,263.62350307451,520.241314341883,59.2996108479364,43.1006547770636,102.400265625,9.56741148978471,25.7346281181425,35.3020396079272
12916800,256.307601937872,272.271598035308,528.57919997318,50.6887067596459,41.4329963653541,92.121703125,2.85105922818183,23.624060602845,26.4751198310268
12920400,194.307386263824,357.860140365794,552.167526629618,57.3619241447922,43.7887555427078,101.1506796875,0,23.0357978949027,23.0357978949027
12924000,165.367314547783,328.095650979187,493.46296552697,55.1408192450434,38.4080479424566,93.5488671875,0,18.3566718976029,18.3566718976029
12927600,147.995337417238,317.722739406035,465.718076823273,45.4183647035645,34.7678462339355,80.1862109375,0,12.485337840651,12.485337840651
12931200,146.537908976335,160.543471318159,307.081380294494,36.7479881874772,19.5231719687728,56.27116015625,0,9.98386642563,9.98386642563
12934800,137.488719762324,119.73537747534,257.224097237664,31.3787082613955,16.5377643948545,47.91647265625,0,9.06875147306,9.06875147306
12938400,147.341343115976,127.612278309099,274.953621425075,30.4041040513644,19.0231068861356,49.4272109375,0,10.1226415757853,10.1226415757853
12942000,268.879351356581,167.239183211706,436.118534568287,36.5847358750853,23.9630453749147,60.54778125,0,14.2711438389495,14.2711438389495
12945600,366.291915845807,411.255723173101,777.547639018908,60.0426488881401,53.1310542368599,113.173703125,0,30.585118825254,30.585118825254
12949200,416.534239397772,234.038419772616,650.572659170388,37.3129212430003,43.8995240694997,81.2124453125,0,33.397996079896,33.397996079896
12952800,492.233738464521,81.3525934527365,573.586331917258,30.7190674168895,20.7269403956105,51.4460078125,0.423976331949234,15.463206552355,15.8871828843042
12956400,552.006153189551,29.7079006918799,581.714053881431,34.2744168763996,8.63757921735039,42.91199609375,1.80768459290266,7.57037486801,9.37805946091266
12960000,627.499611593794,27.714972285,655.214583878794,40.7665574601955,8.69726285230454,49.4638203125,4.44841480255126,7.4999925,11.9484073025513
12963600,705.299979573186,7.486641864,712.786621437186,57.4541425940828,2.34186912466724,59.79601171875,9.93490020146419,2.025972,11.9608722014642
12967200,747.215858344581,1.271769291,748.487627635581,79.687089440715,0.42592618428505,80.113015625,27.8078277409076,0.3441555,28.1519832409076
12970800,803.02674866107,1.967643054,804.99439171507,98.5383580607598,0.63723568924022,99.17559375,49.1089593768119,0.532467,49.6414263768119
12974400,871.569640065321,46.9782013997372,918.547841465058,116.032057802869,3.70987969713138,119.7419375,67.7605761289596,1.45247269318342,69.213048822143
12978000,941.265325422623,2.999455875,944.264781297623,227.157438843972,0.959342406027692,228.11678125,86.5172221660614,0.8116875,87.3289096660614
12981600,929.686464945584,380.678554558244,1310.36501950383,261.320868897807,31.8340686021931,293.1549375,98.297661781311,4.36279889158618,102.660460672897
12985200,611.063770951747,508.348682984358,1119.41245393611,125.454053841114,76.2901649088864,201.74421875,62.1577833890914,39.479192413304,101.636975802395
12988800,333.34857496891,383.471587415539,716.820162384449,83.0362709550394,49.2483852949606,132.28465625,28.9774543642997,18.0418120609445,47.0192664252442
12992400,205.400273051793,177.309212979796,382.709486031589,58.9286823490735,24.5436145259265,83.472296875,15.8218516856431,12.5134259273392,28.3352776129823
12996000,154.383347232021,220.68188567117,375.065232903191,47.4363488385688,24.8798777239312,72.3162265625,7.35407921671867,13.1607109339628,20.5147901506815
12999600,109.291041952254,247.614248335567,356.905290287821,35.4061979301282,43.8624583198718,79.26865625,0.366972774267196,25.1730514111063,25.5400241853735
13003200,92.1909310019775,358.230849909871,450.421780911849,45.9444508880255,53.3613303619745,99.30578125,0,24.3927720554477,24.3927720554477
13006800,73.6957885345677,327.986415193617,401.682203728185,56.1331417832479,38.7421941542521,94.8753359375,0,22.3227326648155,22.3227326648155
13010400,56.2653463276742,367.972140637225,424.237486964899,50.7180981759448,49.0613471365552,99.7794453125,0,18.7585935854463,18.7585935854463
13014000,0,309.57596167894,309.57596167894,45.3073067586671,39.2716619913329,84.57896875,0,14.0332259098441,14.0332259098441
13017600,0,279.605534334176,279.605534334176,49.8890511281546,32.8782848093454,82.7673359375,0,15.4114252497574,15.4114252497574
13021200,39.7298442302661,242.016574721988,281.746418952254,38.5195147261562,32.1889149613438,70.7084296875,0,12.9421907304617,12.9421907304617
13024800,48.7643654193632,148.961807429132,197.726172848495,31.6428357517017,20.7226212795483,52.36545703125,0,10.0044675982249,10.0044675982249
13028400,125.847069503529,170.719176870711,296.56624637424,37.8536169211592,24.2135627663408,62.0671796875,0,14.3032035969505,14.3032035969505
13032000,216.322019971448,383.96252277918,600.284542750628,52.1811573100386,50.4132723774614,102.5944296875,0,31.9910722481715,31.9910722481715
13035600,278.978112324819,250.010833463363,528.988945788182,32.3613886996697,51.0393613003303,83.40075,0,33.4397559102412,33.4397559102412
13039200,344.256251311174,110.130394699268,454.386646010442,27.7440896620176,24.3046994004824,52.0487890625,0,15.8652320107309,15.8652320107309
13042800,404.221421212114,29.7609881070299,433.982409319144,24.8394582624267,8.86467845632328,33.70413671875,0,7.581612231775,7.581612231775
13046400,476.27026721965,27.8349505199999,504.10521773965,26.8642811590897,8.70694930966026,35.57123046875,0,7.53246,7.53246
13050000,549.151655824319,7.486641864,556.638297688319,29.7104964824994,2.36443320500062,32.0749296875,0,2.025972,2.025972
13053600,580.055959308412,1.295764938,581.351724246412,33.1264451004999,0.401418180750093,33.52786328125,0.171406931243836,0.350649,0.522055931243836
13057200,610.204180089253,21.1556744596933,631.359854548947,38.0505018453123,2.18000206093768,40.23050390625,1.42813365533947,0.532467,1.96060065533947
13060800,563.246614957699,5.13527822935834,568.381893187058,43.1449777933824,1.54318626911759,44.6881640625,4.13176751136779,1.207791,5.33955851136779
13064400,494.15654010176,191.291238224373,685.447778326133,118.557845813854,18.6716541861464,137.2295,8.01442766189575,2.55408467949408,10.5685123413898
13068000,512.59840357654,259.764607194812,772.363010771352,142.488640064632,22.2860474353676,164.7746875,13.1774750947952,1.28037815556104,14.4578532503562
13071600,275.680024411907,736.200071160984,1011.88009557289,94.1504363354111,92.7952667895889,186.945703125,8.76014091074466,39.0198820603804,47.7800229711251
13075200,161.96165894201,303.867661901106,465.829320843116,50.8219190664231,34.3305028085769,85.152421875,2.94538363069295,19.8565371743268,22.8019208050197
13078800,97.9042737518168,105.360078229688,203.264351981505,33.3419356288966,15.9235409336034,49.2654765625,0,10.8465171832075,10.8465171832075
13082400,65.8871923694893,182.026929793997,247.914122163486,34.4369384943965,26.4244365056035,60.861375,0,13.6705442383632,13.6705442383632
13086000,46.6238551637262,355.732226624569,402.356081788295,42.0269518724879,53.8645168775121,95.89146875,0,27.6552935560845,27.6552935560845
13089600,0,268.665443318399,268.665443318399,40.3064579848875,44.9008076401125,85.207265625,0,23.6387972390799,23.6387972390799
13093200,0,314.066638628875,314.066638628875,57.8899977377689,36.7005647622311,94.5905625,0,22.22974423659,22.22974423659
13096800,0,294.201577568071,294.201577568071,51.575742479573,36.068835645427,87.644578125,0,17.7945333153132,17.7945333153132
13100400,0,242.87613762604,242.87613762604,48.8465702010279,25.7660001114721,74.6125703125,0,12.7714964288959,12.7714964288959
13104000,0,209.1394325151,209.1394325151,43.3163228208552,24.7405521791448,68.056875,0,11.6861799848435,11.6861799848435
13107600,0,155.619263828953,155.619263828953,34.0814972885569,21.2947800551931,55.37627734375,0,9.19386758080591,9.19386758080591
13111200,0,225.594955488981,225.594955488981,46.8014910165879,21.7801730459121,68.5816640625,0,10.8354551941504,10.8354551941504
13114800,104.868200120907,209.6258407607,314.494040881607,36.6757390135413,31.6894406739587,68.3651796875,0,14.19248430496,14.19248430496
13118400,175.552152326776,263.252945981473,438.805098308249,44.3705238859869,43.1037261140131,87.47425,0,29.2441109504153,29.2441109504153
13122000,222.526190270623,228.07672995252,450.602920223143,34.2216360927247,45.4882701572753,79.70990625,0,33.13709011671,33.13709011671
13125600,303.31448647537,147.735580278045,451.050066753415,29.446887176397,25.080284698603,54.527171875,0,15.8132921735656,15.8132921735656
13129200,353.418624125051,29.8282014104099,383.246825535461,24.6208389036171,8.81341890888294,33.4342578125,0,7.588105731775,7.588105731775
13132800,400.292734342338,27.930933108,428.223667450338,23.8213603424328,9.24206153256718,33.063421875,0,7.558434,7.558434
13136400,452.984854361879,7.51063751099999,460.495491872879,25.3858195145089,2.43992071986613,27.825740234375,0,2.0324655,2.0324655
13140000,499.296040693662,1.295764938,500.591805631662,26.1319856987498,0.435264301250155,26.56725,0,0.350649,0.350649
13143600,532.477427632688,1.967643054,534.445070686688,27.9348817034813,0.635258921518706,28.570140625,0,0.532467,0.532467
13147200,552.649719736472,18.4898720611427,571.139591797615,29.2365096552873,2.24780870408772,31.484318359375,0,1.30077942822558,1.30077942822558
13150800,486.605182907373,198.807395171868,685.412578079241,66.0089292427646,13.3666176322355,79.375546875,0,2.55408467949408,2.55408467949408
13154400,445.245650002252,222.862052511306,668.107702513558,66.472001599084,23.513326525916,89.985328125,0,3.91083957506445,3.91083957506445
13158000,223.654200658711,470.552730930435,694.206931589146,40.5613024337382,74.9987600662618,115.5600625,0,37.4134078626388,37.4134078626388
